"0"
"10"
"10"
"9"
"10"
"13"
"17"
"11"
"14"
"13"
"14"
"65"
"11"
"26"
"15"
"33"
"10"
"20"
"11"
"11"
"26"
"14"
"31"
"11"
"24"
"12"
"18"
"13"
"18"
"13"
"15"
"12"
"18"
"50"
"54"
"11"
"21"
"13"
"42"
"16"
"33"
"13"
"27"
"14"
"22"
"13"
"34"
"15"
"35"
"13"
"32"
"12"
"19"
"12"
"26"
"14"
"19"
"13"
"29"
"10"
"11"
"12"
"45"
"53"
"11"
"40"
"47"
"13"
"39"
"54"
"63"
"14"
"26"
"15"
"38"
"12"
"19"
"59"
"13"
"14"
"25"
"16"
"31"
"14"
"24"
"12"
"11"
"23"
"15"
"25"
"12"
"32"
"14"
"11"
"15"
"34"
"14"
"23"
"72"
"13"
